THE,THE
excesse,excess
of,of
all,all
meats,meats
and,and
drinkes,drinks
is,is
to,to
auoided,avoided
so,so
especially,especially
of,of
wine,wine
and,and
strong,strong
drinkes,drinks
It,It
was,was
truly,truly
said,said
of,of
the,the
Poet,Poet
Eunuch,Eunuch
de,the
Sine,Sine
Cerere,Cerere
Libero,Libero
friget,friget
venus,venus
and,and
of,of
another,another
vina,vina
parant,parant
animos,animos
veneri,veneri
The,The
same,same
is,is
testified,testified
by,by
Salomon,Solomon
that,that
if,if
we,we
delight,delight
in,in
wine,wine
our,our
eyes,eyes
will,will
looke,look
vpon,upon
strange,strange
women,women
and,and
our,our
hearts,hearts
will,will
speake,speak
leaud,lewd
things,things
And,And
this,this
the,the
daughters,daughters
of,of
Lot,Lot
knew,knew
too,too
well,well
for,for
that,that
incestuous,incestuous
copulation,copulation
which,which
they,they
could,could
not,not
expect,expect
from,from
him,him
whiles,whiles
hee,he
was,was
sober,sober
they,they
obtained,obtained
by,by
giuing,giving
him,him
wine,wine
to,to
drinke,drink
For,For
as,as
one,one
sayth,saith
Proximus,Proximus
a,a
Libero,Libero
patre,patre
intemperantiae,intemperantiae
gradus,gradus
ad,ad
inconcessam,inconcessam
venerem,venerem
esse,esse
consucuit,consucuit
lib,lib
c,c
Slouthfulnes,Slothfulness
The,The
next,next
enemie,enemy
to,to
chastitie,chastity
is,is
slouthfulnesse,slothfulness
which,which
containeth,containeth
two,two
nurses,nurses
of,of
lust,lust
idlenesse,idleness
and,and
drowsinesse,drowsiness
For,For
the,the
matter,matter
which,which
gluttonie,gluttony
and,and
drunkennes,drunkenness
prepareth,prepareth
for,for
lust,lust
that,that
doth,doth
idlenesse,idleness
preserue,preserve
And,And
therefore,therefore
not,not
vnworthily,unworthily
are,are
fulnesse,fullness
of,of
bread,bread
slouthfulnesse,slothfulness
reckoned,reckoned
among,among
the,the
sinnes,sins
of,of
Sodome,Sodom
wherby,whereby
they,they
were,were
incensed,incensed
to,to
vnnaturall,unnatural
lust,lust
For,For
idlenesse,idleness
is,is
both,both
the,the
mother,mother
and,and
nurse,nurse
of,of
lust,lust
de,de
Haec,Haec
otia,otia
ut,ut
ames,ames
faciunt,faciunt
haec,haec
quae,quae
fecere,fecere
tuentur,tuentur
Haec,Haec
sunt,sunt
iucundi,iucundi
causa,causa
cibusque,cibusque
mali,mali
Theophrast,theophra
A,A
Philosopher,Philosopher
being,being
asked,asked
what,what
lust,lust
or,or
impure,impure
loue,love
is,is
hee,he
said,said
The,The
passion,passion
of,of
an,an
idle,idle
mind,mind
For,For
as,as
water,water
which,which
is,is
not,not
stirred,stirred
putrifieth,putrefieth
and,and
yron,iron
that,that
is,is
not,not
exercised,exercised
rusteth,rusteth
so,so
the,the
mind,mind
by,by
idlenesse,idleness
is,is
corrupted,corrupted
For,For
as,as
the,the
Grecians,Grecians
rightly,rightly
say,say
Idlenesse,Idleness
or,or
doing,doing
nothing,nothing
is,is
the,the
beginning,beginning
of,of
doing,doing
ill,ill
Definit,definite
breuior,brevior
And,And
as,as
Basill,Basill
sayth,saith
Euery,Every
occasion,occasion
of,of
idlenesse,idleness
is,is
occasion,occasion
of,of
sinne,sin
Such,Such
is,is
the,the
disposition,disposition
of,of
our,our
minds,minds
that,that
if,if
they,they
be,be
not,not
exercised,exercised
about,about
lawfull,lawful
things,things
they,they
will,will
goe,go
a,a
whoring,whoring
about,about
things,things
vnlawfull,unlawful
In,In
desiderijs,desiderijs
est,est
omnis,omnis
anima,anima
otiosi,otiosi
sayth,saith
Ierome,Jerome
Euery,Every
idle,idle
mans,man's
mind,mind
is,is
ouertaken,overtaken
with,with
lust,lust
And,And
that,that
the,the
example,example
of,of
Dauid,David
himselfe,himself
doth,doth
shew,show
who,who
on,on
a,a
time,time
giuing,giving
himselfe,himself
to,to
idlenes,idleness
was,was
ouertaken,overtaken
in,in
this,this
kind,kind
And,And
therefore,therefore
such,such
as,as
haue,have
out,out
of,of
their,their
owne,own
experience,experience
prescribed,prescribed
remedies,remedies
against,against
lust,lust
haue,have
warned,warned
men,men
especially,especially
to,to
beware,beware
of,of
†,†
†,†
Ergo,Ergo
vbi,ubi
visus,visus
eris,eris
nostra,nostra
medicabilis,medicabilis
arte,arte
Fac,Fac
monitis,monitis
fugias,fugias
otia,otia
prima,prima
meis,meis
Otia,Otia
si,si
periere,periere
Cupidinis,Cupidinis
idlenesse,idleness
Likewise,Likewise
much,much
sleeping,sleeping
and,and
long,long
lying,lying
in,in
bed,bed
are,are
*,*
*,*
the,the
workes,works
of,of
darkenesse,darkness
the,the
companions,companions
of,of
wantonnesse,wantonness
the,the
nurses,nurses
of,of
lust,lust
For,For
that,that
matter,matter
which,which
by,by
large,large
diet,diet
is,is
prepared,prepared
for,for
generation,generation
and,and
by,by
idlenesse,idleness
and,and
ease,ease
preserued,preserved
by,by
long,long
lying,lying
and,and
much,much
sleeping,sleeping
is,is
concocted,concocted
and,and
perfited,perfected
Whosoeuer,Whosoever
therefore,therefore
hath,hath
a,a
true,true
and,and
serious,serious
purpose,purpose
by,by
fasting,fasting
to,to
chastise,chastise
his,his
body,body
Which,Which
meanes,means
of,of
chastitie,chastity
not,not
sufficing,sufficing
in,in
single,single
life,life
let,let
him,him
with,with
his,his
extraordinarie,extraordinary
fasting,fasting
and,and
praying,praying
ioyne,join
ordinarie,ordinary
temperance,temperance
and,and
sobrietie,sobriety
diligence,diligence
in,in
his,his
calling,calling
and,and
vigilancie,vigilancy
And,And
if,if
hauing,having
vsed,used
these,these
meanes,means
of,of
chastitie,chastity
in,in
single,single
life,life
which,which
is,is
the,the
gift,gift
of,of
continencie,continency
to,to
a,a
perpetuitie,perpetuity
whereof,whereof
very,very
few,few
attaine,attain
who,who
are,are
fit,fit
for,for
procreation,procreation
then,then
let,let
him,him
know,know
that,that
God,God
doth,doth
call,call
him,him
to,to
mariage,marriage
which,which
he,he
hath,hath
prouided,provided
as,as
a,a
lawfull,lawful
remedie,remedy
against,against
lust,lust
Men,Men
are,are
bound,bound
to,to
flie,fly
to,to
mariage,marriage
as,as
the,the
lawfull,lawful
remedie,remedy
against,against
lust,lust
That,That
those,those
who,who
cannot,cannot
liue,live
chastly,chastened
in,in
single,single
life,life
may,may
liue,live
chastly,chastened
in,in
mariage,marriage
for,for
as,as
there,there
is,is
chastitie,chastity
in,in
single,single
life,life
so,so
also,also
in,in
wedlocke,wedlock
And,And
whosoeuer,whosoever
hauing,having
not,not
the,the
gift,gift
of,of
continencie,continency
refuseth,refuseth
this,this
ordinance,ordinance
of,of
God,God
vnder,under
pretence,pretence
of,of
chastitie,chastity
he,he
liueth,liveth
in,in
vncleannesse,uncleanness
or,or
if,if
he,he
striue,strive
ouermuch,overmuch
as,as
it,it
were,were
against,against
the,the
streame,stream
by,by
fasting,fasting
and,and
abstinence,abstinence
to,to
subdue,subdue
his,his
body,body
in,in
an,an
erronious,erroneous
desire,desire
of,of
keeping,keeping
the,the
seuenth,seventh
commaundement,commandment
which,which
of,of
the,the
most,most
may,may
better,better
be,be
kept,kept
in,in
mariage,marriage
than,than
in,in
single,single
life,life
he,he
breaketh,breaketh
the,the
sixt,sixth
in,in
shortning,shortening
his,his
dayes,days
and,and
making,making
himselfe,himself
vnapt,unapt
for,for
the,the
duties,duties
of,of
his,his
calling,calling
and,and
vnfit,unfit
for,for
the,the
seruice,service
of,of
the,the
Church,Church
or,or
common-wealth,commonwealth
Neither,Neither
may,may
any,any
man,man
alledge,allege
that,that
in,in
respect,respect
of,of
his,his
outward,outward
estate,estate
it,it
is,is
inconuenient,inconvenient
for,for
him,him
to,to
marrie,marry
for,for
no,no
outward,outward
inconuenience,inconvenience
can,can
be,be
so,so
great,great
as,as
to,to
liue,live
in,in
sinne,sin
And,And
thus,thus
much,much
may,may
suffice,suffice
to,to
haue,have
spoken,spoken
of,of
the,the
former,former
sort,sort
of,of
spirituall,spiritual
fasts,fasts
may,may
chiefe,chief
desire,desire
and,and
purpose,purpose
being,being
to,to
intreat,entreat
of,of
the,the
religious,religious
fast,fast
The,The
religious,religious
fast,fast
is,is
a,a
solemne,solemn
exercise,exercise
of,of
religion,religion
What,What
the,the
religious,religious
fast,fast
is,is
wherein,wherein
we,we
being,being
humble,humble
suters,suitors
vnto,unto
the,the
Lord,Lord
vpon,upon
some,some
speciall,special
or,or
extraordinarie,extraordinary
occasion,occasion
do,do
abstaine,abstain
not,not
onely,only
from,from
food,food
and,and
some,some
other,other
commodities,commodities
and,and
delights,delights
of,of
this,this
life,life
but,but
also,also
from,from
bodily,bodily
labours,labours
and,and
worldly,worldly
businesse,business
during,during
the,the
time,time
of,of
the,the
fast,fast
which,which
is,is
a,a
Sabbath,Sabbath
of,of
humiliation,humiliation
that,that
by,by
this,this
outward,outward
abstinence,abstinence
our,our
humiliation,humiliation
may,may
be,be
furthered,furthered
and,and
our,our
repentance,repentance
testified,testified
to,to
the,the
increase,increase
of,of
our,our
feruencie,fervency
and,and
confirmation,confirmation
of,of
our,our
faith,faith
in,in
prayer,prayer
for,for
the,the
obtaining,obtaining
of,of
our,our
request,request
at,at
the,the
hands,hands
of,of
God,God
For,For
further,further
explication,explication
whereof,whereof
we,we
are,are
to,to
consider,consider
§,§
That,That
it,it
is,is
an,an
exercise,exercise
of,of
religion,religion
ordained,ordained
of,of
the,the
Lord,Lord
that,that
where,where
I,I
call,call
it,it
an,an
exercise,exercise
of,of
religion,religion
that,that
is,is
presupposed,presupposed
which,which
before,before
I,I
touched,touched
that,that
this,this
religious,religious
fast,fast
is,is
an,an
ordinance,ordinance
of,of
God,God
for,for
nothing,nothing
may,may
be,be
offered,offered
vnto,unto
the,the
Lord,Lord
by,by
way,way
of,of
religion,religion
or,or
worship,worship
which,which
is,is
not,not
appointed,appointed
and,and
ordained,ordained
of,of
the,the
Lord,Lord
for,for
whatsoeuer,whatsoever
is,is
obtruded,obtruded
vnto,unto
him,him
for,for
worship,worship
being,being
not,not
ordained,ordained
by,by
him,him
is,is
will-worship,will-worship
and,and
superstition,superstition
Now,Now
that,that
the,the
Lord,Lord
hath,hath
appointed,appointed
and,and
ordained,ordained
that,that
we,we
should,should
humble,humble
our selues,ourselves
before,before
him,him
by,by
fasting,fasting
and,and
prayer,prayer
for,for
the,the
obtaining,obtaining
of,of
some,some
speciall,special
blessing,blessing
from,from
him,him
it,it
may,may
appeare,appear
first,first
by,by
euident,evident
testimonies,testimonies
of,of
Scripture,Scripture
in,in
the,the
old,old
testament,testament
Both,Both
in,in
the,the
old,old
Testament,Testament
and,and
that,that
not,not
as,as
ceremonial,ceremonial
and,and
peculiar,peculiar
to,to
the,the
Iewes,jews
Whereunto,Whereunto
if,if
it,it
shall,shall
be,be
objected,objected
that,that
the,the
places,places
of,of
the,the
old,old
Testament,Testament
which,which
require,require
fasting,fasting
may,may
seeme,seem
to,to
enjoyne,enjoin
it,it
among,among
other,other
ceremonies,ceremonies
of,of
the,the
Iewish,jewish
religion,religion
vnto,unto
which,which
Christians,Christians
are,are
not,not
bound,bound
I,I
answer,answer
that,that
in,in
the,the
Iewish,jewish
fasts,fasts
some,some
things,things
were,were
ceremoniall,ceremonial
and,and
so,so
peculier,peculiar
to,to
them,them
other,other
things,things
were,were
morall,moral
and,and
so,so
common,common
to,to
vs,us
The,The
things,things
which,which
were,were
peculier,peculiar
to,to
them,them
were,were
first,first
the,the
circumstance,circumstance
of,of
the,the
time,time
in,in
their,their
set,set
and,and
ordinary,ordinary
fasts,fasts
whether,whether
that,that
which,which
was,was
appointed,appointed
by,by
the,the
Lord,Lord
on,on
the,the
tenth,tenth
day,day
of,of
the,the
seuenth,seventh
moneth,month
or,or
those,those
which,which
the,the
Iewes,jews
voluntarily,voluntarily
vndertooke,undertook
during,during
the,the
time,time
of,of
the,the
seuenty,seventy
yeares,years
captiuity,captivity
in,in
the,the
fourth,fourth
moneth,month
in,in
the,the
fift,fifth
in,in
the,the
seuenth,seventh
and,and
in,in
the,the
tenth,tenth
And,And
secondly,secondly
there,there
were,were
certaine,certain
habits,habits
and,and
iestures,gestures
vsed,used
among,among
them,them
when,when
they,they
mourned,mourned
and,and
fasted,fasted
which,which
were,were
part,part
of,of
the,the
pedagogie,pedagogy
of,of
the,the
old,old
testament,testament
which,which
as,as
they,they
are,are
abrogated,abrogated
by,by
*,*
*,*
Christ,Christ
in,in
the,the
new,new
Testament,Testament
so,so
were,were
they,they
not,not
greatly,greatly
required,required
in,in
the,the
*,*
*,*
Esay,Esay
old,old
Such,Such
were,were
their,their
putting,putting
on,on
of,of
sackcloth,sackcloth
renting,renting
their,their
garments,garments
King,King
Esay,Esay
sitting,sitting
in,in
the,the
ashes,ashes
putting,putting
earth,earth
or,or
ashes,ashes
on,on
their,their
head,head
not,not
washing,washing
or,or
annointing,anointing
but,but
deforming,deforming
their,their
faces,faces
looking,looking
sorrowfully,sorrowfully
hanging,hanging
downe,down
their,their
heads,heads
going,going
softly,softly
and,and
such,such
like,like
outward,outward
signes,signs
and,and
tokens,tokens
of,of
humiliation,humiliation
which,which
were,were
obserued,observed
both,both
of,of
the,the
godly,godly
and,and
of,of
the,the
hypocrites,hypocrites
among,among
them,them
but,but
with,with
this,this
difference,difference
that,that
the,the
hypocrites,hypocrites
rested,rested
in,in
these,these
outward,outward
shewes,shows
without,without
any,any
true,true
humiliation,humiliation
of,of
their,their
soules,souls
whereas,whereas
in,in
the,the
godly,godly
these,these
signes,signs
proceeded,proceeded
from,from
the,the
sorrow,sorrow
of,of
the,the
heart,heart
as,as
vnfained,unfeigned
testimonies,testimonies
thereof,thereof
But,But
although,although
that,that
circumstance,circumstance
of,of
the,the
time,time
was,was
proper,proper
to,to
that,that
people,people
But,But
as,as
a,a
morall,moral
and,and
common,common
to,to
all,all
and,and
those,those
ceremonies,ceremonies
peculier,peculiar
to,to
those,those
times,times
yet,yet
the,the
substance,substance
of,of
the,the
fast,fast
which,which
is,is
the,the
humbling,humbling
of,of
our,our
soules,souls
by,by
abstinence,abstinence
is,is
a,a
morall,moral
dutie,duty
belonging,belonging
commonly,commonly
to,to
all,all
nations,nations
in,in
all,all
ages,ages
for,for
as,as
the,the
morall,moral
or,or
chast,chaste
fast,fast
is,is
enjoyned,enjoined
in,in
the,the
seuenth,seventh
commaundement,commandment
as,as
a,a
meanes,means
of,of
chastitie,chastity
to,to
those,those
that,that
need,need
that,that
helpe,help
so,so
the,the
religious,religious
fast,fast
is,is
enjoyned,enjoined
in,in
the,the
second,second
commandement,commandment
and,and
in,in
the,the
fourth,fourth
In,In
the,the
second,second
as,as
it,it
is,is
a,a
meanes,means
to,to
further,further
vs,us
in,in
the,the
worship,worship
of,of
God,God
and,and
in,in
the,the
dutie,duty
of,of
prayer,prayer
vpon,upon
extraordinary,extraordinary
occasion,occasion
In,In
the,the
fourth,fourth
as,as
the,the
time,time
of,of
the,the
fast,fast
is,is
a,a
Sabbath,Sabbath
of,of
humiliation,humiliation
wherein,wherein
we,we
are,are
to,to
professe,profess
our,our
humiliation,humiliation
and,and
testifie,testify
our,our
repentance,repentance
before,before
God,God
for,for
when,when
the,the
Lord,Lord
commandeth,commandeth
vs,us
to,to
sanctifie,sanctify
the,the
Sabbath,Sabbath
he,he
meaneth,meaneth
all,all
Sabbaths,Sabbaths
not,not
onely,only
the,the
ordinarie,ordinary
and,and
weekly,weekly
Sabbath,Sabbath
but,but
also,also
the,the
extraordinarie,extraordinary
whether,whether
they,they
be,be
Sabbaths,Sabbaths
of,of
joy,joy
and,and
festiuitie,festivity
wherein,wherein
by,by
feasting,feasting
and,and
thanksgiuing,thanksgiving
we,we
signifie,signify
our,our
joy,joy
and,and
thankfulnesse,thankfulness
for,for
some,some
great,great
blessing,blessing
receiued,received
such,such
as,as
was,was
that,that
feast,feast
and,and
the,the
feast,feast
of,of
Purim,Purim
or,or
whether,whether
they,they
be,be
Sabbaths,Sabbaths
of,of
humiliation,humiliation
wherein,wherein
by,by
fasting,fasting
and,and
prayer,prayer
we,we
signifie,signify
the,the
sorrow,sorrow
desire,desire
of,of
our,our
soules,souls
in,in
respect,respect
either,either
of,of
some,some
blessing,blessing
wanting,wanting
or,or
of,of
some,some
euill,evil
either,either
feared,feared
or,or
felt,felt
present,present
or,or
imminent,imminent
such,such
as,as
was,was
the,the
fast,fast
proclaimed,proclaimed
by,by
Iosaphat,josaphat
or,or
by,by
Ezra,Ezra
For,For
such,such
a,a
fast,fast
by,by
the,the
commandement,commandment
of,of
God,God
is,is
to,to
be,be
sanctified,sanctified
and,and
obserued,observed
holy,holy
as,as
a,a
Sabbath,Sabbath
euen,even
in,in
such,such
maner,manner
as,as
the,the
ordinarie,ordinary
Sabbath,Sabbath
of,of
humiliation,humiliation
was,was
to,to
be,be
sanctified,sanctified
Neither,Neither
is,is
it,it
to,to
be,be
omitted,omitted
that,that
Esay,Esay
the,the
day,day
of,of
the,the
